[2025-04-08 00:47:09] VENDA LOJA 0 - ID: 3, Tipo: SEDAN, Cor: Vermelho, Estação: 3, Funcionário: 4, Posição Esteira Loja: 0, Cliente: 10
[2025-04-08 00:49:05] VENDA LOJA 0 - ID: 459, Tipo: SEDAN, Cor: Vermelho, Estação: 0, Funcionário: 3, Posição Esteira Loja: 36, Cliente: 18
[2025-04-08 00:49:06] VENDA LOJA 0 - ID: 463, Tipo: SEDAN, Cor: Verde, Estação: 0, Funcionário: 1, Posição Esteira Loja: 37, Cliente: 11
[2025-04-08 00:49:07] VENDA LOJA 0 - ID: 467, Tipo: SEDAN, Cor: Azul, Estação: 0, Funcionário: 4, Posição Esteira Loja: 38, Cliente: 19
[2025-04-08 00:49:08] VENDA LOJA 0 - ID: 470, Tipo: SUV, Cor: Azul, Estação: 3, Funcionário: 0, Posição Esteira Loja: 39, Cliente: 14
[2025-04-08 00:49:09] VENDA LOJA 0 - ID: 473, Tipo: SEDAN, Cor: Azul, Estação: 2, Funcionário: 2, Posição Esteira Loja: 0, Cliente: 16
[2025-04-08 00:49:09] VENDA LOJA 0 - ID: 476, Tipo: SUV, Cor: Azul, Estação: 3, Funcionário: 3, Posição Esteira Loja: 1, Cliente: 12
[2025-04-08 00:49:10] VENDA LOJA 0 - ID: 480, Tipo: SUV, Cor: Vermelho, Estação: 2, Funcionário: 4, Posição Esteira Loja: 2, Cliente: 9
[2025-04-08 00:49:11] VENDA LOJA 0 - ID: 481, Tipo: SEDAN, Cor: Verde, Estação: 2, Funcionário: 1, Posição Esteira Loja: 3, Cliente: 5
[2025-04-08 00:49:11] VENDA LOJA 0 - ID: 484, Tipo: SUV, Cor: Verde, Estação: 3, Funcionário: 4, Posição Esteira Loja: 4, Cliente: 7
[2025-04-08 00:49:12] VENDA LOJA 0 - ID: 487, Tipo: SEDAN, Cor: Verde, Estação: 2, Funcionário: 3, Posição Esteira Loja: 5, Cliente: 0
[2025-04-08 00:49:13] VENDA LOJA 0 - ID: 489, Tipo: SEDAN, Cor: Vermelho, Estação: 2, Funcionário: 0, Posição Esteira Loja: 6, Cliente: 6
[2025-04-08 00:49:14] VENDA LOJA 0 - ID: 493, Tipo: SEDAN, Cor: Verde, Estação: 1, Funcionário: 3, Posição Esteira Loja: 7, Cliente: 16
[2025-04-08 00:49:15] VENDA LOJA 0 - ID: 498, Tipo: SUV, Cor: Vermelho, Estação: 2, Funcionário: 4, Posição Esteira Loja: 8, Cliente: 17
[2025-04-08 00:49:15] VENDA LOJA 0 - ID: 499, Tipo: SEDAN, Cor: Verde, Estação: 0, Funcionário: 3, Posição Esteira Loja: 9, Cliente: 3
